wave,COUNTRY_ALPHA,X001,F063,E033,A170,E023,A006,A001,E069_11,E069_12,D059,A008,E012,E114,E124,G006,X003R,A029,A041,A042,A003,A035,A034
5,ROU,2.0,9.4625,6.016393442622951,5.65886287625418,0.03205791106514995,0.6421923474663909,0.8531540847983454,0.01964839710444674,0.007238883143743537,0.09720785935884178,0.0827300930713547,0.43950361944157185,0.27094105480868663,0.020682523267838676,0.35470527404343327,0.08376421923474664,0.281282316442606,0.23164426059979318,0.17580144777662876,0.265770423991727,0.6059979317476732,0.16339193381592554
5,RUS,1.0,5.156769596199525,,6.2399150743099785,0.09302325581395349,0.08562367864693446,0.8403805496828752,0.05496828752642706,0.016913319238900635,0.313953488372093,0.09936575052854123,0.6913319238900634,0.19238900634249473,0.0,0.44714587737843553,0.27061310782241016,0.46405919661733613,0.17230443974630022,0.36257928118393234,0.3361522198731501,0.6342494714587738,0.15644820295983086
5,RUS,2.0,6.757271815446339,,6.067970204841713,0.04139834406623735,0.15363385464581417,0.9300827966881324,0.06347746090156393,0.013799448022079117,0.15639374425023,0.10671573137074516,0.531738730450782,0.1499540018399264,0.0,0.42134314627414904,0.16835326586936522,0.3937442502299908,0.22079116835326587,0.3689052437902484,0.27414903403863844,0.7120515179392825,0.13615455381784727
5,RWA,1.0,9.463611859838275,5.910815939278938,5.075268817204301,0.18548387096774194,0.3629032258064516,0.6303763440860215,0.0,0.09005376344086022,0.14919354838709678,0.14381720430107528,0.9301075268817204,0.0,0.0,0.7997311827956989,0.25806451612903225,0.25806451612903225,0.5147849462365591,0.8024193548387096,0.4327956989247312,0.6424731182795699,0.1760752688172043
5,RWA,2.0,9.445466491458607,5.3532934131736525,4.857707509881423,0.10484927916120576,0.41284403669724773,0.6330275229357798,0.0,0.07863695937090433,0.10222804718217562,0.09436435124508519,0.8768020969855832,0.0,0.0,0.7640891218872871,0.272608125819135,0.254259501965924,0.4875491480996068,0.7745740498034076,0.4521625163826999,0.6330275229357798,0.18479685452162517
5,SRB,1.0,6.795493934142114,6.019230769230769,6.048739495798319,0.07281553398058252,0.24757281553398058,0.9077669902912622,0.021035598705501618,0.012944983818770227,0.18446601941747573,0.11003236245954692,0.558252427184466,0.10355987055016182,0.024271844660194174,0.46116504854368934,0.10194174757281553,0.6310679611650486,0.3284789644012945,0.43042071197411,0.3737864077669903,0.6245954692556634,0.21359223300970873
5,SRB,2.0,7.442906574394463,5.798053527980535,5.968965517241379,0.036544850498338874,0.2591362126245847,0.9568106312292359,0.009966777408637873,0.0049833887043189366,0.06478405315614617,0.09302325581395349,0.40365448504983387,0.09302325581395349,0.03322259136212625,0.3787375415282392,0.1478405315614618,0.6478405315614618,0.32558139534883723,0.45182724252491696,0.43521594684385384,0.6528239202657807,0.21926910299003322
5,SVN,1.0,4.939130434782609,5.3420289855072465,7.384133611691023,0.06431535269709543,0.10995850622406639,0.8547717842323651,0.02074688796680498,0.01037344398340249,0.06846473029045644,0.17842323651452283,0.7427385892116183,0.043568464730290454,0.07053941908713693,0.5456431535269709,0.14107883817427386,0.8360995850622407,0.3983402489626556,0.3215767634854772,0.42946058091286304,0.6784232365145229,0.18464730290456433
5,SVN,2.0,5.837429111531191,5.188925081433225,7.122743682310469,0.032432432432432434,0.1873873873873874,0.9153153153153153,0.023423423423423424,0.005405405405405406,0.07567567567567568,0.1783783783783784,0.47927927927927927,0.05945945945945946,0.02882882882882883,0.5495495495495496,0.12072072072072072,0.8288288288288288,0.36396396396396397,0.3063063063063063,0.43423423423423424,0.8126126126126126,0.14414414414414414
5,SWE,1.0,3.398,5.760245901639344,7.68389662027833,0.1709741550695825,0.06958250497017893,0.8846918489065606,0.02584493041749503,0.011928429423459244,0.013916500994035786,0.40556660039761433,0.8429423459244533,0.0437375745526839,0.2286282306163022,0.40755467196819084,0.0775347912524851,0.7514910536779325,0.34393638170974156,0.18687872763419483,0.4990059642147117,0.9125248508946322,0.5526838966202783
5,SWE,2.0,4.462474645030426,5.414784394250513,7.759519038076152,0.112,0.118,0.954,0.022,0.006,0.016,0.444,0.758,0.032,0.098,0.402,0.102,0.814,0.35,0.136,0.576,0.96,0.588
5,THA,1.0,7.955882352941177,6.339118825100133,7.296395193591455,0.24032042723631508,0.5500667556742324,0.8638184245660881,0.07209612817089453,0.04806408544726302,0.1081441922563418,0.38584779706275035,0.9092122830440588,0.17890520694259013,0.1829105473965287,0.8437917222963952,0.11615487316421896,0.48598130841121495,0.2923898531375167,0.5327102803738317,0.2590120160213618,0.5700934579439252,0.2897196261682243
5,THA,2.0,7.994845360824742,5.973007712082262,7.1377091377091375,0.15789473684210525,0.5673940949935815,0.8549422336328626,0.04236200256739409,0.029525032092426188,0.07702182284980745,0.417201540436457,0.8485237483953787,0.14120667522464697,0.1925545571245186,0.8575096277278562,0.07573812580231065,0.4762516046213094,0.32605905006418484,0.5442875481386393,0.2593068035943517,0.5866495507060334,0.2811296534017972
5,TTO,1.0,9.56,6.057507987220447,7.316964285714286,0.08666666666666667,0.7044444444444444,0.9244444444444444,0.057777777777777775,0.022222222222222223,0.07333333333333333,0.4622222222222222,0.6666666666666666,0.16666666666666666,0.06,0.92,0.20222222222222222,0.5244444444444445,0.24444444444444444,0.6911111111111111,0.5155555555555555,0.8,0.07777777777777778
5,TTO,2.0,9.756363636363636,6.047337278106509,7.214156079854809,0.08152173913043478,0.8405797101449275,0.980072463768116,0.08514492753623189,0.02355072463768116,0.030797101449275364,0.5398550724637681,0.6159420289855072,0.13768115942028986,0.04710144927536232,0.8876811594202898,0.15942028985507245,0.5742753623188406,0.22644927536231885,0.7445652173913043,0.5018115942028986,0.8369565217391305,0.05434782608695652
5,TUR,1.0,9.210682492581602,6.2520593080724876,7.460059171597633,0.1257396449704142,0.7189349112426036,0.9718934911242604,0.23224852071005916,0.06360946745562131,0.19230769230769232,0.34615384615384615,0.9467455621301775,0.20118343195266272,0.06656804733727811,0.7559171597633136,0.20857988165680474,0.4556213017751479,0.3047337278106509,0.43047337278106507,0.4807692307692308,0.6863905325443787,0.22189349112426035
5,TUR,2.0,9.502255639097744,6.013059701492537,7.450746268656716,0.04626865671641791,0.7791044776119403,0.9835820895522388,0.28955223880597014,0.058208955223880594,0.13582089552238805,0.40298507462686567,0.9223880597014925,0.18507462686567164,0.04328358208955224,0.7626865671641792,0.2044776119402985,0.34328358208955223,0.3358208955223881,0.4746268656716418,0.46417910447761196,0.6985074626865672,0.22835820895522388
5,TWN,1.0,5.818035426731079,5.9853896103896105,6.515297906602254,0.04508856682769726,0.0853462157809984,0.9227053140096618,0.05475040257648953,0.00966183574879227,0.06763285024154589,0.20450885668276972,0.8389694041867954,0.15136876006441224,0.12238325281803543,0.15942028985507245,0.12399355877616747,0.7906602254428341,0.2753623188405797,0.17713365539452497,0.3526570048309179,0.7954911433172303,0.16586151368760063
5,TWN,2.0,6.455445544554456,6.346218487394958,6.813531353135313,0.01155115511551155,0.15016501650165018,0.9224422442244224,0.0297029702970297,0.0049504950495049506,0.057755775577557754,0.25577557755775576,0.8663366336633663,0.16006600660066006,0.0891089108910891,0.12211221122112212,0.13366336633663367,0.8003300330033003,0.31683168316831684,0.1353135313531353,0.3564356435643564,0.8052805280528053,0.17326732673267325
5,UKR,1.0,6.648387096774194,5.625,5.958944281524927,0.1457725947521866,0.10495626822157435,0.8163265306122449,0.04081632653061224,0.023323615160349854,0.23323615160349853,0.13119533527696792,0.6530612244897959,0.22448979591836735,0.052478134110787174,0.29737609329446063,0.17201166180758018,0.2915451895043732,0.119533527696793,0.4577259475218659,0.32653061224489793,0.5131195335276968,0.31486880466472306
5,UKR,2.0,7.4512,5.595800524934384,5.729770992366412,0.0928462709284627,0.1948249619482496,0.898021308980213,0.0410958904109589,0.0182648401826484,0.1293759512937595,0.1035007610350076,0.4733637747336377,0.2237442922374429,0.0441400304414003,0.2617960426179604,0.1552511415525114,0.2968036529680365,0.1354642313546423,0.5068493150684932,0.2831050228310502,0.5951293759512938,0.2648401826484018
5,URY,1.0,6.524027459954233,4.994871794871795,7.6643990929705215,0.17117117117117117,0.15315315315315314,0.8716216216216216,0.24324324324324326,0.06306306306306306,0.024774774774774775,0.32207207207207206,0.4436936936936937,0.06756756756756757,0.38063063063063063,0.7274774774774775,0.1554054054054054,0.5067567567567568,0.5720720720720721,0.36486486486486486,0.44819819819819817,0.795045045045045,0.3536036036036036
5,URY,2.0,7.946983546617916,5.427672955974843,7.293478260869565,0.07194244604316546,0.2841726618705036,0.9100719424460432,0.17086330935251798,0.03237410071942446,0.019784172661870502,0.28776978417266186,0.39568345323741005,0.050359712230215826,0.36510791366906475,0.7392086330935251,0.13489208633093525,0.4802158273381295,0.6438848920863309,0.4010791366906475,0.40467625899280574,0.8345323741007195,0.29676258992805754
5,USA,1.0,7.881188118811881,5.752883031301483,7.2491961414791,0.2016,0.4,0.9312,0.0432,0.0192,0.0464,0.3408,0.7168,0.0688,0.1824,0.6608,0.0704,0.504,0.3872,0.2848,0.368,0.7552,0.3248
5,USA,2.0,8.626262626262626,5.671140939597316,7.274636510500808,0.10897435897435898,0.5288461538461539,0.9583333333333334,0.0625,0.017628205128205128,0.049679487179487176,0.36217948717948717,0.5464743589743589,0.060897435897435896,0.13141025641025642,0.6089743589743589,0.09775641025641026,0.5576923076923077,0.41185897435897434,0.2900641025641026,0.36378205128205127,0.8253205128205128,0.2948717948717949
5,VNM,1.0,4.570281124497992,9.187837837837838,7.228346456692913,0.48891786179921776,0.07301173402868318,0.8135593220338984,0.7979139504563233,0.6010430247718384,0.12646675358539766,0.2620599739243807,0.9295958279009127,0.018252933507170794,0.4471968709256845,0.8396349413298566,0.1681877444589309,0.6440677966101694,0.3155149934810952,0.3624511082138201,0.08735332464146023,0.4498044328552803,0.18252933507170796
5,VNM,2.0,5.103004291845494,8.982035928143713,6.9527777777777775,0.24175824175824176,0.06868131868131869,0.8104395604395604,0.7568681318681318,0.5837912087912088,0.11263736263736264,0.18681318681318682,0.8475274725274725,0.016483516483516484,0.3983516483516483,0.7651098901098901,0.20192307692307693,0.5398351648351648,0.35302197802197804,0.27472527472527475,0.0521978021978022,0.5604395604395604,0.14423076923076922
5,ZAF,1.0,8.958249158249158,6.532863849765258,7.1120053655264925,0.19544846050870146,0.6204819277108434,0.9585006693440429,0.2469879518072289,0.09571619812583668,0.21218206157965194,0.45917001338688085,0.5890227576974565,0.1646586345381526,0.2643908969210174,0.748995983935743,0.2570281124497992,0.607095046854083,0.2931726907630522,0.45180722891566266,0.38353413654618473,0.7764390896921017,0.15729585006693442
5,ZAF,2.0,9.364309764309764,6.507007419620775,7.289367429340511,0.142570281124498,0.7878179384203481,0.9578313253012049,0.2643908969210174,0.08701472556894244,0.09103078982597054,0.49062918340026773,0.4484605087014726,0.15194109772423026,0.25903614457831325,0.7764390896921017,0.21686746987951808,0.5843373493975904,0.30655957161981257,0.47322623828647925,0.3949129852744311,0.7704149933065596,0.14926372155287818
5,ZMB,1.0,9.137150466045274,6.618577075098814,6.005369127516778,0.2723684210526316,0.7276315789473684,0.9039473684210526,0.1736842105263158,0.0881578947368421,0.21052631578947367,0.1723684210526316,0.618421052631579,0.1631578947368421,0.11842105263157894,0.6144736842105263,0.34868421052631576,0.5578947368421052,0.3631578947368421,0.6592105263157895,0.3236842105263158,0.5736842105263158,0.21973684210526315
5,ZMB,2.0,9.229080932784637,6.754966887417218,6.114206128133705,0.1554054054054054,0.7851351351351351,0.9135135135135135,0.1527027027027027,0.07567567567567568,0.13108108108108107,0.18243243243243243,0.49324324324324326,0.14324324324324325,0.16216216216216217,0.6162162162162163,0.4418918918918919,0.5364864864864864,0.3918918918918919,0.6972972972972973,0.3364864864864865,0.5837837837837838,0.1864864864864865
6,ARG,1.0,6.797040169133193,5.276543209876543,7.488517745302714,0.12215320910973085,0.17391304347826086,0.8633540372670807,0.07246376811594203,0.022774327122153208,0.09937888198757763,0.3105590062111801,0.4803312629399586,0.13250517598343686,0.15320910973084886,0.4824016563146998,0.19461697722567287,0.432712215320911,0.4554865424430642,0.29606625258799174,0.39751552795031053,0.6066252587991718,0.32919254658385094
6,ARG,2.0,7.499075785582255,5.410377358490566,7.465804066543438,0.056672760511883,0.2687385740402194,0.903107861060329,0.07861060329067641,0.010968921389396709,0.04570383912248629,0.31444241316270566,0.31444241316270566,0.14442413162705667,0.13711151736745886,0.45886654478976235,0.15356489945155394,0.46617915904936014,0.39853747714808047,0.32541133455210236,0.340036563071298,0.5776965265082267,0.32541133455210236
6,ARM,1.0,8.044692737430168,5.70464135021097,5.163538873994638,0.0777479892761394,0.5201072386058981,0.967828418230563,0.04825737265415549,0.0160857908847185,0.2975871313672922,0.32707774798927614,0.8096514745308311,0.26541554959785524,0.01876675603217158,0.739946380697051,0.13941018766756033,0.3163538873994638,0.23324396782841822,0.21179624664879357,0.26273458445040215,0.5710455764075067,0.058981233243967826
6,ARM,2.0,8.84225352112676,5.676470588235294,5.258644536652835,0.07290233837689133,0.6368638239339752,0.9669876203576341,0.04951856946354883,0.023383768913342505,0.15268225584594222,0.3012379642365887,0.5859697386519945,0.171939477303989,0.023383768913342505,0.7083906464924347,0.11966987620357634,0.23796423658872076,0.24346629986244842,0.2737276478679505,0.28198074277854196,0.5749656121045392,0.061898211829436035
6,AUS,1.0,4.752704791344668,5.371069182389937,7.271317829457364,0.2343032159264931,0.15160796324655437,0.9065849923430321,0.03522205206738132,0.009188361408882083,0.07963246554364471,0.33078101071975496,0.7335375191424196,0.06431852986217458,0.18223583460949463,0.7090352220520674,0.05819295558958652,0.5895865237366003,0.4869831546707504,0.2986217457886677,0.39356814701378257,0.8407350689127105,0.35987748851454826
6,AUS,2.0,5.795343137254902,5.300254452926208,7.470012239902081,0.13713592233009708,0.17354368932038836,0.9514563106796117,0.043689320388349516,0.015776699029126214,0.03155339805825243,0.3895631067961165,0.5364077669902912,0.055825242718446605,0.14805825242718446,0.7075242718446602,0.055825242718446605,0.6868932038834952,0.5,0.27305825242718446,0.4199029126213592,0.9150485436893204,0.3762135922330097
6,AZE,1.0,9.7125748502994,6.036,6.912175648702595,0.09580838323353294,0.3532934131736527,0.9401197604790419,0.4870259481037924,0.11976047904191617,0.34331337325349304,0.2774451097804391,0.7864271457085829,0.08183632734530938,0.17964071856287425,0.7325349301397206,0.19760479041916168,0.6287425149700598,0.24151696606786427,0.0658682634730539,0.26746506986027946,0.6926147704590818,0.1497005988023952
6,AZE,2.0,9.788423153692614,5.782435129740519,6.568862275449102,0.0499001996007984,0.3852295409181637,0.9321357285429142,0.4351297405189621,0.09181636726546906,0.23552894211576847,0.249500998003992,0.4530938123752495,0.08782435129740519,0.14171656686626746,0.7005988023952096,0.14770459081836326,0.5548902195608783,0.18962075848303392,0.0658682634730539,0.21956087824351297,0.7305389221556886,0.1437125748502994
6,BLR,1.0,5.6764275256222545,5.4378787878787875,5.8464912280701755,0.09766763848396501,0.11224489795918367,0.8440233236151603,0.119533527696793,0.043731778425655975,0.37900874635568516,0.09620991253644315,0.7113702623906706,0.15743440233236153,0.09329446064139942,0.27988338192419826,0.15597667638483964,0.4198250728862974,0.1282798833819242,0.35714285714285715,0.3979591836734694,0.5685131195335277,0.12536443148688048
6,BLR,2.0,7.19833729216152,5.391676866585067,5.762691853600945,0.0447585394581861,0.19081272084805653,0.9163722025912838,0.16372202591283863,0.050647820965842166,0.1978798586572438,0.1166077738515901,0.5017667844522968,0.15665488810365136,0.1248527679623086,0.32391048292108365,0.127208480565371,0.36160188457008247,0.14605418138987045,0.3297997644287397,0.3568904593639576,0.6395759717314488,0.1248527679623086
6,BRA,1.0,9.329749103942651,5.190677966101695,7.788530465949821,0.11091234347048301,0.4329159212880143,0.8497316636851521,0.055456171735241505,0.007155635062611807,0.08407871198568873,0.3542039355992844,0.5026833631484794,0.24508050089445438,0.059033989266547404,0.3488372093023256,0.1556350626118068,0.3667262969588551,0.29338103756708406,0.5044722719141324,0.33810375670840787,0.6404293381037567,0.26833631484794274
6,BRA,2.0,9.66125541125541,5.490223463687151,7.8886486486486485,0.06796116504854369,0.5889967637540453,0.8964401294498382,0.04746494066882417,0.014023732470334413,0.05070118662351672,0.34951456310679613,0.43581445523193096,0.19093851132686085,0.03344120819848975,0.3354908306364617,0.1488673139158576,0.38403451995685006,0.3344120819848975,0.5242718446601942,0.3182308522114347,0.6429341963322546,0.22114347357065803
6,CHL,1.0,7.7521008403361344,5.064766839378239,7.4435318275154,0.08316430020283976,0.1663286004056795,0.9006085192697769,0.05476673427991886,0.014198782961460446,0.1075050709939148,0.26369168356997974,0.5314401622718052,0.08316430020283976,0.08316430020283976,0.49290060851926976,0.1845841784989858,0.5334685598377282,0.38742393509127787,0.4421906693711968,0.5760649087221096,0.8275862068965517,0.22920892494929007
6,CHL,2.0,8.699386503067485,5.142414860681114,7.099800399201597,0.027613412228796843,0.3076923076923077,0.9329388560157791,0.04930966469428008,0.007889546351084813,0.05917159763313609,0.22485207100591717,0.2978303747534517,0.04339250493096647,0.05917159763313609,0.4891518737672584,0.1301775147928994,0.4516765285996055,0.46548323471400394,0.47337278106508873,0.5463510848126233,0.8126232741617357,0.21499013806706113
6,CHN,1.0,3.218451749734889,,6.8203971119133575,0.15541740674955595,0.019538188277087035,0.8534635879218473,0.38188277087033745,0.283303730017762,0.11367673179396093,0.15630550621669628,0.7877442273534636,0.05595026642984014,0.17939609236234458,0.23712255772646537,0.11190053285968028,0.7060390763765542,0.2912966252220249,0.07726465364120781,0.23090586145648312,0.5248667850799289,0.17584369449378331
6,CHN,2.0,3.7344862665310274,,6.895104895104895,0.06984667802385008,0.034071550255536626,0.8577512776831345,0.3756388415672913,0.27001703577512776,0.05792163543441227,0.1643952299829642,0.6839863713798978,0.046848381601362864,0.1737649063032368,0.19846678023850084,0.11839863713798977,0.6754684838160137,0.29642248722316866,0.06814310051107325,0.206984667802385,0.5340715502555367,0.1635434412265758
6,COL,1.0,9.522849462365592,6.248833592534992,8.454666666666666,0.06933333333333333,0.528,0.852,0.12533333333333332,0.03333333333333333,0.06666666666666667,0.56,0.7066666666666667,0.108,0.104,0.788,0.19733333333333333,0.368,0.44666666666666666,0.64,0.4666666666666667,0.8333333333333334,0.23333333333333334
6,COL,2.0,9.73635153129161,6.057660626029654,8.32283464566929,0.045931758530183726,0.6482939632545932,0.8503937007874016,0.08005249343832022,0.015748031496062992,0.04199475065616798,0.5708661417322834,0.7139107611548556,0.1010498687664042,0.08398950131233596,0.8123359580052494,0.1889763779527559,0.36089238845144356,0.468503937007874,0.6876640419947506,0.520997375328084,0.8937007874015748,0.18241469816272965
6,CYP,1.0,8.37117903930131,5.128878281622912,7.122844827586207,0.14193548387096774,0.432258064516129,0.9075268817204301,0.15698924731182795,0.060215053763440864,0.15913978494623657,0.3247311827956989,0.7591397849462366,0.15483870967741936,0.07741935483870968,0.4838709677419355,0.16559139784946236,0.3935483870967742,0.3548387096774194,0.3720430107526882,0.5698924731182796,0.7075268817204301,0.2709677419354839
6,CYP,2.0,8.789473684210526,5.305732484076433,6.8998109640831755,0.08037383177570094,0.5196261682242991,0.9570093457943926,0.16261682242990655,0.08971962616822429,0.06542056074766354,0.27850467289719627,0.5794392523364486,0.14392523364485982,0.07476635514018691,0.491588785046729,0.20186915887850468,0.31962616822429907,0.4261682242990654,0.394392523364486,0.5738317757009346,0.6841121495327103,0.2485981308411215
6,DEU,1.0,3.9446122860020143,4.926751592356688,7.394477317554241,0.2876847290640394,0.09458128078817735,0.741871921182266,0.05714285714285714,0.02561576354679803,0.059113300492610835,0.24236453201970443,0.49261083743842365,0.034482758620689655,0.2798029556650246,0.2798029556650246,0.09655172413793103,0.7142857142857143,0.06699507389162561,0.1684729064039409,0.32413793103448274,0.6571428571428571,0.316256157635468
6,DEU,2.0,4.8671259842519685,4.859154929577465,7.391642371234208,0.1454898157129001,0.1251212415130941,0.8331716779825412,0.05140640155189137,0.02230843840931135,0.027158098933074686,0.2318137730358875,0.35790494665373423,0.027158098933074686,0.2541222114451988,0.22987390882638215,0.08729388942774007,0.7701260911736179,0.05625606207565471,0.13773035887487875,0.3006789524733269,0.7701260911736179,0.31037827352085356
6,DZA,1.0,9.54453781512605,6.039087947882736,6.2727272727272725,0.13322368421052633,0.90625,0.912828947368421,0.1069078947368421,0.06743421052631579,0.6036184210526315,0.16282894736842105,0.7730263157894737,0.08881578947368421,0.15460526315789475,0.5674342105263158,0.22697368421052633,0.3256578947368421,0.3223684210526316,0.48026315789473684,0.35855263157894735,0.6036184210526315,0.21875
6,DZA,2.0,9.574137931034484,6.012605042016807,6.329331046312179,0.06925675675675676,0.9070945945945946,0.9493243243243243,0.17229729729729729,0.08277027027027027,0.34966216216216217,0.1891891891891892,0.6486486486486487,0.07263513513513513,0.2179054054054054,0.6165540540540541,0.3091216216216216,0.2989864864864865,0.36486486486486486,0.4780405405405405,0.39864864864864863,0.625,0.25
6,ECU,1.0,9.179001721170396,5.549194991055456,7.891752577319588,0.10309278350515463,0.6082474226804123,0.9828178694158075,0.19243986254295534,0.044673539518900345,0.15292096219931273,0.5910652920962199,0.7336769759450171,0.2508591065292096,0.18900343642611683,0.9106529209621993,0.21993127147766323,0.36769759450171824,0.5395189003436426,0.5979381443298969,0.5721649484536082,0.6666666666666666,0.2611683848797251
6,ECU,2.0,9.404838709677419,5.573883161512027,7.943548387096774,0.08548387096774193,0.7290322580645161,0.9887096774193549,0.19193548387096773,0.0467741935483871,0.09032258064516129,0.5645161290322581,0.6048387096774194,0.2161290322580645,0.20483870967741935,0.9129032258064517,0.19032258064516128,0.38064516129032255,0.5419354838709678,0.5967741935483871,0.5467741935483871,0.6870967741935484,0.24193548387096775
6,EGY,1.0,,6.126530612244898,4.908163265306122,0.37755102040816324,0.9244897959183673,0.9612244897959183,0.07346938775510205,0.03877551020408163,0.6448979591836734,0.053061224489795916,0.6959183673469388,0.7326530612244898,0.04897959183673469,0.6612244897959184,0.1510204081632653,0.8040816326530612,0.29183673469387755,0.4061224489795918,0.21428571428571427,0.6183673469387755,0.0653061224489796
6,EGY,2.0,,6.309777347531462,5.059051306873185,0.26137463697967084,0.9438528557599225,0.9641819941916747,0.13843175217812198,0.03872216844143272,0.5140367860600193,0.06098741529525654,0.5285575992255567,0.6476282671829623,0.05033881897386254,0.6137463697967086,0.1616650532429816,0.771539206195547,0.30300096805421106,0.4753146176185866,0.14327202323330107,0.6534365924491772,0.05227492739593417
6,ESP,1.0,4.489090909090909,4.706796116504854,6.766666666666667,0.04310344827586207,0.07758620689655173,0.8844827586206897,0.022413793103448276,0.008620689655172414,0.05344827586206897,0.15172413793103448,0.33793103448275863,0.07586206896551724,0.08448275862068966,0.5293103448275862,0.11551724137931034,0.44310344827586207,0.33275862068965517,0.2913793103448276,0.4586206896551724,0.7224137931034482,0.27241379310344827
6,ESP,2.0,5.648556876061121,4.823416506717851,6.774247491638796,0.031198686371100164,0.13136288998357964,0.9376026272577996,0.026272577996715927,0.009852216748768473,0.03284072249589491,0.14942528735632185,0.22824302134646962,0.07881773399014778,0.08866995073891626,0.5697865353037767,0.10837438423645321,0.4220032840722496,0.36617405582922824,0.33497536945812806,0.4367816091954023,0.7586206896551724,0.2200328407224959
6,EST,1.0,3.5778120184899844,5.381756756756757,6.161290322580645,0.09502923976608187,0.059941520467836254,0.8260233918128655,0.06432748538011696,0.011695906432748537,0.19736842105263158,0.11403508771929824,0.5950292397660819,0.07894736842105263,0.1067251461988304,0.18421052631578946,0.14473684210526316,0.5628654970760234,0.3830409356725146,0.6096491228070176,0.3991228070175439,0.8099415204678363,0.35526315789473684
6,EST,2.0,4.989010989010989,5.3953147877013174,6.231952662721893,0.04946996466431095,0.09069493521790342,0.9151943462897526,0.07773851590106007,0.016489988221436984,0.13074204946996468,0.12838633686690223,0.44287396937573614,0.06949352179034157,0.08833922261484099,0.22614840989399293,0.10365135453474676,0.5159010600706714,0.4617196702002356,0.6360424028268551,0.3992932862190813,0.872791519434629,0.36984687868080096
6,GEO,1.0,9.041591320072333,5.565552699228792,5.271739130434782,0.07233273056057866,0.8137432188065099,0.9873417721518988,0.04159132007233273,0.014466546112115732,0.28028933092224234,0.16998191681735986,0.8571428571428571,0.2332730560578662,0.018083182640144666,0.7757685352622061,0.15732368896925858,0.620253164556962,0.1518987341772152,0.19349005424954793,0.32007233273056057,0.6401446654611211,0.09403254972875226
6,GEO,2.0,9.273148148148149,5.613122171945701,5.595679012345679,0.0662557781201849,0.8798151001540832,0.9815100154083205,0.03852080123266564,0.01386748844375963,0.23420647149460708,0.2526964560862866,0.7026194144838213,0.23728813559322035,0.01694915254237288,0.7503852080123267,0.13097072419106318,0.6117103235747303,0.14021571648690292,0.18335901386748846,0.3266563944530046,0.7026194144838213,0.08936825885978428
6,GHA,1.0,9.726923076923077,5.657692307692308,6.412820512820513,0.24871794871794872,0.9128205128205128,0.967948717948718,0.23205128205128206,0.11794871794871795,0.5064102564102564,0.5461538461538461,0.7230769230769231,0.0858974358974359,0.391025641025641,0.9487179487179487,0.4282051282051282,0.3217948717948718,0.1987179487179487,0.7448717948717949,0.5717948717948718,0.6602564102564102,0.1282051282051282
6,GHA,2.0,9.67098445595855,5.41580310880829,6.431347150259067,0.13860103626943004,0.9378238341968912,0.9624352331606217,0.20207253886010362,0.09974093264248704,0.3536269430051813,0.5401554404145078,0.6593264248704663,0.07901554404145078,0.3860103626943005,0.9559585492227979,0.4015544041450777,0.27979274611398963,0.25647668393782386,0.7318652849740933,0.5129533678756477,0.677461139896373,0.11010362694300518
6,HKG,1.0,4.5506607929515415,5.32293986636971,6.76158940397351,0.06153846153846154,0.11648351648351649,0.8483516483516483,0.18461538461538463,0.05934065934065934,0.09010989010989011,0.2087912087912088,0.4945054945054945,0.09230769230769231,0.14725274725274726,0.21978021978021978,0.15824175824175823,0.7054945054945055,0.16483516483516483,0.2043956043956044,0.35824175824175825,0.6241758241758242,0.22857142857142856
6,HKG,2.0,5.094269870609981,5.46780303030303,6.922794117647059,0.047706422018348627,0.12477064220183487,0.8532110091743119,0.1651376146788991,0.03853211009174312,0.05504587155963303,0.25504587155963304,0.3669724770642202,0.06972477064220184,0.10642201834862386,0.21100917431192662,0.14678899082568808,0.7431192660550459,0.13944954128440368,0.15412844036697249,0.3155963302752294,0.7486238532110092,0.15412844036697249
6,HTI,1.0,8.32601880877743,2.814583333333333,5.595679012345679,0.39508700102354144,0.29273285568065505,0.7175025588536336,0.009211873080859774,0.0255885363357216,0.2599795291709314,0.3224155578300921,0.2292732855680655,0.0030706243602865915,0.07983623336745138,0.4851586489252815,0.3725690890481064,0.18730808597748208,0.6878198567041965,0.8485158648925282,0.2262026612077789,0.4390992835209826,0.09825997952917093
6,HTI,2.0,8.415132924335378,2.60507614213198,5.583415597235933,0.39450441609421,0.26692836113837093,0.7114818449460255,0.012757605495583905,0.022571148184494603,0.06182531894013739,0.31108930323846906,0.08930323846908735,0.002944062806673209,0.09126594700686948,0.5014720314033366,0.3326790971540726,0.15014720314033367,0.6663395485770363,0.8370951913640824,0.20902845927379785,0.43768400392541706,0.09911678115799803
6,IND,1.0,8.365274725274725,5.7948841698841695,6.601493848857645,0.12096069868995633,0.6681222707423581,0.9458515283842794,0.1960698689956332,0.11921397379912664,0.27074235807860264,0.38733624454148474,0.75764192139738,0.3737991266375546,0.237117903930131,0.7170305676855895,0.10393013100436681,0.8943231441048035,0.8082969432314411,0.903056768558952,0.35283842794759823,0.8991266375545851,0.6895196506550219
