wave,COUNTRY_ALPHA,F063,E033,A170,E023,A006,A001,E069_11,E069_12,D059,A008,E012,E114,E124,G006,X003R,A029,A041,A042,A003,A035,A034
5,MAR,9.594820384294069,5.719921104536489,5.252297410192147,0.07583333333333334,0.905,0.96,0.19833333333333333,0.08416666666666667,0.23166666666666666,0.24583333333333332,0.725,0.09583333333333334,0.0625,0.5766666666666667,0.1525,0.5483333333333333,0.36583333333333334,0.5091666666666667,0.23666666666666666,0.5858333333333333,0.26166666666666666
5,MDA,8.132692307692308,5.966830466830467,5.450528338136407,0.06978967495219886,0.3173996175908222,0.8307839388145315,0.052581261950286805,0.021032504780114723,0.1586998087954111,0.0965583173996176,0.5736137667304015,0.2304015296367113,0.008604206500956023,0.18738049713193117,0.1921606118546845,0.44933078393881454,0.3231357552581262,0.1682600382409178,0.2084130019120459,0.6653919694072657,0.2084130019120459
5,MEX,9.4312459651388,6.183294663573085,8.226851851851851,0.08461538461538462,0.5865384615384616,0.9493589743589743,0.10576923076923077,0.03397435897435897,0.046794871794871795,0.5826923076923077,0.7,0.08076923076923077,0.14102564102564102,0.8288461538461539,0.191025641025641,0.4083333333333333,0.4756410256410256,0.5826923076923077,0.5487179487179488,0.7807692307692308,0.24615384615384617
5,MLI,9.173260572987722,5.4375523889354564,6.092307692307692,0.2685788787483703,0.8807040417209909,0.9146023468057366,0.31486310299869624,0.12255541069100391,0.41264667535853977,0.3898305084745763,0.7568448500651891,0.26988265971316816,0.3109517601043025,0.8800521512385919,0.1981747066492829,0.423728813559322,0.3389830508474576,0.5228161668839635,0.34028683181225555,0.5990873533246415,0.23598435462842243
5,MYS,8.07262103505843,,6.8375,0.03746877601998335,0.8043297252289758,0.9616985845129059,0.29725228975853457,0.11490424646128226,0.2331390507910075,0.3646960865945046,0.7851790174854288,0.17485428809325562,0.2631140716069942,0.6910907577019151,0.3405495420482931,0.7868442964196503,0.3014154870940883,0.2589508742714405,0.3930058284762698,0.7368859283930058,0.21565362198168192
5,NLD,4.6944990176817285,5.240963855421687,7.7216396568160155,0.12285714285714286,0.12571428571428572,0.8152380952380952,0.008571428571428572,0.007619047619047619,0.030476190476190476,0.41714285714285715,0.35714285714285715,0.07809523809523809,0.0,0.24952380952380954,0.15523809523809523,0.6447619047619048,0.23523809523809525,0.41333333333333333,0.5419047619047619,0.8590476190476191,0.26476190476190475
5,NOR,4.20611439842209,5.603811434302909,7.955034213098729,0.13658536585365855,0.10536585365853658,0.9004878048780488,0.0448780487804878,0.005853658536585366,0.033170731707317075,0.36585365853658536,0.8614634146341463,0.02926829268292683,0.23219512195121952,0.5121951219512195,0.10536585365853658,0.8995121951219512,0.1980487804878049,0.2868292682926829,0.4878048780487805,0.9141463414634147,0.5463414634146342
5,NZL,5.345251396648044,5.7140625,7.892125134843582,0.1278825995807128,0.16561844863731656,0.9329140461215933,0.03773584905660377,0.007337526205450734,0.041928721174004195,0.3805031446540881,0.4748427672955975,0.03563941299790356,0.26519916142557654,0.6635220125786163,0.0649895178197065,0.5324947589098532,0.38469601677148846,0.24423480083857443,0.48218029350104824,0.8249475890985325,0.35115303983228513
5,PER,8.978436657681941,5.654255319148936,7.024832214765101,0.06266666666666666,0.49266666666666664,0.8126666666666666,0.034666666666666665,0.012,0.023333333333333334,0.282,0.7293333333333333,0.14666666666666667,0.026,0.0,0.222,0.27266666666666667,0.6006666666666667,0.5413333333333333,0.322,0.662,0.12733333333333333
5,POL,8.703061224489796,5.888579387186629,7.016177957532862,0.054,0.471,0.933,0.024,0.006,0.096,0.209,0.646,0.066,0.044,0.626,0.155,0.415,0.184,0.486,0.297,0.843,0.205
5,ROU,9.17292377701934,5.994511525795828,5.753317249698432,0.04560810810810811,0.5703828828828829,0.8496621621621622,0.02252252252252252,0.011824324324324325,0.13457207207207209,0.07263513513513513,0.5664414414414415,0.2894144144144144,0.019144144144144143,0.3738738738738739,0.08671171171171171,0.2911036036036036,0.23198198198198197,0.17454954954954954,0.26126126126126126,0.5861486486486487,0.18130630630630631
5,RUS,6.024469820554649,,6.148313492063492,0.06542056074766354,0.1219872110181997,0.8883423512051156,0.059517953762911954,0.015248401377274963,0.22970978848991638,0.10329562223315297,0.6060009837678307,0.16969995081160846,0.0,0.43334972946384653,0.2159370388588293,0.426463354648303,0.1982292179045745,0.3659616330545991,0.30300049188391537,0.675848499754058,0.1455976389572061
5,RWA,9.454424484364605,5.639105058365759,4.96540252827678,0.14465826144658261,0.38818845388188455,0.6317186463171864,0.0,0.08427339084273391,0.12541473125414732,0.11877903118779032,0.9031187790311878,0.0,0.0,0.7816854678168547,0.26542800265428,0.25613802256138024,0.5009953550099535,0.7883211678832117,0.4426011944260119,0.6376907763769077,0.1804910418049104
5,SRB,7.119480519480519,5.915813424345847,6.009361702127659,0.05491803278688524,0.2532786885245902,0.9319672131147541,0.01557377049180328,0.009016393442622951,0.12540983606557377,0.10163934426229508,0.4819672131147541,0.09836065573770492,0.028688524590163935,0.4204918032786885,0.12459016393442623,0.639344262295082,0.32704918032786884,0.44098360655737706,0.40409836065573773,0.6385245901639345,0.21639344262295082
5,SVN,5.419615773508594,5.269938650306749,7.243949661181026,0.04725168756027001,0.15139826422372227,0.8871745419479267,0.022179363548698167,0.007714561234329798,0.07232401157184185,0.17839922854387658,0.6017357762777242,0.052073288331726135,0.048216007714561235,0.5477338476374156,0.13018322082931533,0.8322082931533269,0.3799421407907425,0.313404050144648,0.43201542912246865,0.7502410800385728,0.16297010607521698
5,SWE,3.9264853977844916,5.587692307692308,7.721556886227545,0.1415752741774676,0.09371884346959122,0.9192422731804586,0.023928215353938187,0.00897308075772682,0.014955134596211365,0.4247258225324028,0.8005982053838484,0.03788634097706879,0.16350947158524426,0.4047856430707876,0.0897308075772682,0.7826520438683948,0.3469591226321037,0.16151545363908276,0.5373878364905285,0.9361914257228315,0.5702891326021934
5,THA,7.976470588235294,6.154598825831703,7.212793733681462,0.1981747066492829,0.559973924380704,0.8598435462842242,0.05736636245110821,0.03911342894393742,0.0938722294654498,0.40221642764015647,0.8767926988265972,0.16101694915254236,0.18904823989569752,0.8507170795306388,0.09517601043024772,0.4817470664928292,0.31029986962190353,0.5378096479791395,0.25945241199478486,0.5795306388526728,0.2848761408083442
5,TTO,9.668,6.052227342549923,7.26026026026026,0.08383233532934131,0.779441117764471,0.9550898203592815,0.07285429141716566,0.022954091816367265,0.0499001996007984,0.5049900199600799,0.6387225548902196,0.1506986027944112,0.05289421157684631,0.9021956087824351,0.17864271457085829,0.5518962075848304,0.2345309381237525,0.720558882235529,0.5079840319361277,0.8203592814371258,0.06487025948103792
5,TUR,9.355489171023152,6.139982502187227,7.455423476968797,0.0861812778603269,0.7488855869242199,0.9777117384843982,0.2607726597325409,0.06092124814264487,0.16419019316493313,0.37444279346210996,0.9346210995542348,0.19316493313521546,0.0549777117384844,0.7592867756315007,0.2065378900445765,0.399702823179792,0.3202080237741456,0.4524517087667162,0.4725111441307578,0.6924219910846954,0.22511144130757801
5,TWN,6.132844335778321,6.162675474814203,6.662591687041565,0.02852485737571312,0.11735941320293398,0.9225753871230644,0.042379788101059496,0.007334963325183374,0.06275468622656886,0.22982885085574573,0.8524857375713122,0.1556642216788916,0.10594947025264874,0.14099429502852487,0.12876935615321924,0.7954360228198859,0.29584352078239606,0.15647921760391198,0.3545232273838631,0.8003259983700082,0.16951915240423798
5,UKR,7.185026737967914,5.606365159128978,5.8082329317269075,0.111,0.164,0.87,0.041,0.02,0.165,0.113,0.535,0.224,0.047,0.274,0.161,0.295,0.13,0.49,0.298,0.567,0.282
5,URY,7.315040650406504,5.232987312572088,7.458207452165156,0.116,0.226,0.893,0.203,0.046,0.022,0.303,0.417,0.058,0.372,0.734,0.144,0.492,0.612,0.385,0.424,0.817,0.322
5,USA,8.25,5.71238570241064,7.261885576148267,0.15532425940752603,0.4643714971977582,0.944755804643715,0.05284227381905524,0.018414731785428344,0.04803843074459568,0.3514811849479584,0.6317053642914331,0.06485188150520416,0.15692554043234588,0.6349079263410728,0.08406725380304243,0.5308246597277823,0.39951961569255406,0.28742994395516414,0.36589271417133706,0.7902321857485989,0.3098478783026421
5,VNM,4.827800829875518,9.090198863636363,7.0944669365722,0.368561872909699,0.07090301003344482,0.8120401337792642,0.7779264214046823,0.5926421404682274,0.1197324414715719,0.2254180602006689,0.8896321070234113,0.017391304347826087,0.4234113712374582,0.8033444816053512,0.18461538461538463,0.5933110367892976,0.3337792642140468,0.3197324414715719,0.07023411371237458,0.5036789297658862,0.16387959866220736
5,ZAF,9.161279461279461,6.520272982737857,7.200537453812563,0.16900937081659972,0.7041499330655957,0.9581659973226239,0.2556894243641232,0.09136546184738956,0.15160642570281124,0.4748995983935743,0.5187416331994645,0.15829986613119143,0.2617135207496653,0.7627175368139224,0.23694779116465864,0.5957161981258366,0.2998661311914324,0.46251673360107093,0.3892235609103079,0.7734270414993306,0.15327978580990628
5,ZMB,9.182432432432432,6.683003128258603,6.058783321941217,0.21466666666666667,0.756,0.9086666666666666,0.16333333333333333,0.082,0.17133333333333334,0.17733333333333334,0.5566666666666666,0.15333333333333332,0.14,0.6153333333333333,0.39466666666666667,0.5473333333333333,0.37733333333333335,0.678,0.33,0.5786666666666667,0.20333333333333334
6,ARG,7.171597633136095,5.344993968636912,7.476470588235294,0.08737864077669903,0.22427184466019418,0.8844660194174757,0.07572815533980583,0.01650485436893204,0.070873786407767,0.312621359223301,0.39223300970873787,0.13883495145631067,0.14466019417475728,0.46990291262135925,0.17281553398058253,0.45048543689320386,0.42524271844660194,0.3116504854368932,0.36699029126213595,0.5912621359223301,0.3271844660194175
6,ARM,8.574906367041198,5.686821705426357,5.226277372262774,0.07454545454545454,0.5972727272727273,0.9672727272727273,0.04909090909090909,0.02090909090909091,0.2018181818181818,0.31,0.6618181818181819,0.20363636363636364,0.02181818181818182,0.7190909090909091,0.12636363636363637,0.26454545454545453,0.24,0.25272727272727274,0.27545454545454545,0.5736363636363636,0.060909090909090906
6,AUS,5.334244702665755,5.331926863572433,7.382352941176471,0.18009478672985782,0.16384563303994584,0.9316181448882871,0.03994583615436696,0.012863913337846988,0.052809749492213946,0.36357481381178064,0.6235612728503723,0.05958023019634394,0.16316858496953285,0.7081922816519973,0.05687203791469194,0.6438727149627623,0.4942450914014895,0.2843601895734597,0.4082599864590386,0.8821936357481381,0.36899119837508465
6,AZE,9.750499001996008,5.909090909090909,6.740518962075848,0.07285429141716566,0.36926147704590817,0.936127744510978,0.46107784431137727,0.10578842315369262,0.2894211576846307,0.2634730538922156,0.6197604790419161,0.08483033932135728,0.16067864271457086,0.716566866267465,0.17265469061876249,0.591816367265469,0.2155688622754491,0.0658682634730539,0.2435129740518962,0.7115768463073853,0.1467065868263473
6,BLR,6.5167213114754095,5.412322274881516,5.800130633572828,0.06840390879478828,0.15570032573289902,0.8840390879478828,0.14397394136807817,0.04755700325732899,0.2788273615635179,0.10749185667752444,0.5954397394136808,0.15700325732899023,0.11074918566775244,0.3042345276872964,0.14006514657980457,0.38762214983713356,0.13811074918566776,0.34201954397394135,0.3752442996742671,0.6078175895765472,0.1250814332247557
6,BRA,9.536437246963562,5.371212121212121,7.850977747808496,0.08411843876177658,0.5302826379542396,0.8788694481830417,0.05047106325706595,0.011440107671601614,0.063257065948856,0.351278600269179,0.4609690444145357,0.21130551816958276,0.04306864064602961,0.3405114401076716,0.15141318977119786,0.3775235531628533,0.3189771197846568,0.5168236877523553,0.32570659488559894,0.6419919246298789,0.2388963660834455
6,CHL,8.232124352331606,5.100141043723554,7.269230769230769,0.055,0.238,0.917,0.052,0.011,0.083,0.244,0.413,0.063,0.071,0.491,0.157,0.492,0.427,0.458,0.561,0.82,0.222
6,CHN,3.481827622014538,,6.858348134991119,0.1117391304347826,0.026956521739130435,0.8556521739130435,0.37869565217391304,0.27652173913043476,0.08521739130434783,0.16043478260869565,0.7347826086956522,0.051304347826086956,0.17652173913043478,0.21739130434782608,0.11521739130434783,0.6904347826086956,0.29391304347826086,0.07260869565217391,0.21869565217391304,0.5295652173913044,0.16956521739130434
6,COL,9.63010033444816,6.156,8.388227513227513,0.057539682539682536,0.5886243386243386,0.8511904761904762,0.10251322751322751,0.02447089947089947,0.05423280423280423,0.5654761904761905,0.7103174603174603,0.10449735449735449,0.09391534391534391,0.8002645502645502,0.1931216931216931,0.3644179894179894,0.4576719576719577,0.6640211640211641,0.49404761904761907,0.8637566137566137,0.20767195767195767
6,CYP,8.595959595959595,5.222471910112359,7.004028197381672,0.109,0.479,0.934,0.16,0.076,0.109,0.3,0.663,0.149,0.076,0.488,0.185,0.354,0.393,0.384,0.572,0.695,0.259
6,DEU,4.411149825783972,4.893297587131367,7.393049437102301,0.21603128054740958,0.10997067448680352,0.7878787878787878,0.054252199413489736,0.023949169110459433,0.043010752688172046,0.23704789833822093,0.42473118279569894,0.030791788856304986,0.2668621700879765,0.2546432062561095,0.09188660801564028,0.7424242424242424,0.06158357771260997,0.15298142717497556,0.312316715542522,0.7140762463343109,0.31329423264907136
6,DZA,9.559148936170212,6.027522935779817,6.301029159519725,0.10166666666666667,0.9066666666666666,0.9308333333333333,0.13916666666666666,0.075,0.47833333333333333,0.17583333333333334,0.7116666666666667,0.08083333333333333,0.18583333333333332,0.5916666666666667,0.2675,0.3125,0.3433333333333333,0.4791666666666667,0.37833333333333335,0.6141666666666666,0.23416666666666666
6,ECU,9.295587010824313,5.561787905346187,7.91846921797005,0.09400998336106489,0.670549084858569,0.9858569051580699,0.19217970049916805,0.045757071547420966,0.12063227953410982,0.5773710482529119,0.6672212978369384,0.23294509151414308,0.19717138103161397,0.9118136439267887,0.20465890183028287,0.37437603993344426,0.540765391014975,0.5973377703826955,0.5590682196339434,0.6772046589018302,0.2512479201331115
6,EGY,,6.250820748522653,5.010505581089954,0.29875246224556795,0.9376231122783979,0.9632304661851608,0.1175311884438608,0.038739330269205514,0.5561391989494419,0.058437294812869335,0.582403151674327,0.6749835850295469,0.04990151017728168,0.629021667760998,0.1582403151674327,0.7820091923834537,0.2994090610636901,0.4530531845042679,0.16611950098489822,0.6421536441234406,0.056467498358502954
6,ESP,5.088674275680422,4.765444015444015,6.77054794520548,0.03700588730025231,0.10513036164844407,0.911690496215307,0.024390243902439025,0.009251471825063078,0.04289318755256518,0.1505466778805719,0.2817493692178301,0.07737594617325484,0.08662741799831791,0.5500420521446594,0.1118587047939445,0.432296047098402,0.34987384356602186,0.3137089991589571,0.447434819175778,0.7409587888982339,0.24558452481076534
6,EST,4.3651226158038146,5.389019607843137,6.200392927308448,0.06979778212654925,0.07697325505544683,0.8754076973255055,0.07175472928897586,0.014350945857795172,0.16046966731898238,0.12198303979125896,0.5107632093933464,0.07371167645140247,0.09654272667971298,0.20743639921722112,0.12198303979125896,0.5368558382257013,0.42661448140900193,0.62426614481409,0.39921722113502933,0.8447488584474886,0.3633398564905414
6,GEO,9.166527893422149,5.590854392298436,5.446666666666666,0.06905158069883527,0.8494176372712147,0.9841930116472546,0.03993344425956739,0.014143094841930116,0.25540765391014975,0.2146422628951747,0.7737104825291181,0.23544093178036607,0.01747088186356073,0.762063227953411,0.14309484193011648,0.6156405990016639,0.14559068219633944,0.18801996672212978,0.32362728785357736,0.6738768718801996,0.09151414309484193
6,GHA,9.69909793814433,5.537371134020619,6.422036082474227,0.19394329896907217,0.9252577319587629,0.9652061855670103,0.21713917525773196,0.10889175257731959,0.43041237113402064,0.5431701030927835,0.6913659793814433,0.08247422680412371,0.38853092783505155,0.9523195876288659,0.41494845360824745,0.3009020618556701,0.22744845360824742,0.7384020618556701,0.5425257731958762,0.6688144329896907,0.11920103092783506
6,HKG,4.846231155778894,5.401228249744115,6.849548645937814,0.054,0.121,0.851,0.174,0.048,0.071,0.234,0.425,0.08,0.125,0.215,0.152,0.726,0.151,0.177,0.335,0.692,0.188
6,HTI,8.371059431524548,2.7084832904884317,5.589420654911839,0.39478957915831664,0.27955911823647295,0.7144288577154309,0.011022044088176353,0.02404809619238477,0.15881763527054107,0.3166332665330661,0.15781563126252504,0.003006012024048096,0.08567134268537074,0.4934869739478958,0.35220440881763526,0.1683366733466934,0.6768537074148296,0.842685370741483,0.21743486973947895,0.43837675350701405,0.09869739478957916
6,IND,8.41925925925926,5.698844884488449,6.51677355698076,0.09097596861206474,0.6711623344776851,0.9492398234428642,0.1920058852378617,0.11794997547817558,0.24080431584109857,0.3737126042177538,0.6716527709661598,0.35311427170181464,0.2246199117214321,0.6924963217263365,0.10348209906817067,0.8987248651299656,0.8111819519372241,0.898970083374203,0.3491907797940167,0.8925944090240314,0.6917606669936244
6,IRQ,9.798333333333334,6.196319018404908,5.914357682619648,0.08333333333333333,0.8466666666666667,0.9291666666666667,0.11,0.023333333333333334,0.43583333333333335,0.105,0.6408333333333334,0.12583333333333332,0.056666666666666664,0.49833333333333335,0.22916666666666666,0.3675,0.34,0.6841666666666667,0.16833333333333333,0.7416666666666667,0.15333333333333332
6,JOR,9.7575,,6.61,0.07583333333333334,0.9333333333333333,0.9583333333333334,0.2941666666666667,0.029166666666666667,0.5583333333333333,0.2075,0.7983333333333333,0.14583333333333334,0.18583333333333332,0.845,0.19416666666666665,0.43583333333333335,0.365,0.5616666666666666,0.3358333333333333,0.765,0.1475
6,JPN,4.879888268156424,5.6146892655367235,6.9118017639647205,0.13426115431846092,0.053622595169873104,0.9083094555873925,0.012689316414244782,0.010642652476463364,0.03724928366762178,0.32255423659435123,0.1518624641833811,0.06958657388456815,0.03397462136717151,0.2513303315595579,0.06139991813344249,0.6770364306180925,0.45067539909946785,0.04952926729431027,0.4232501023331969,0.645927138763815,0.31641424478100694
6,KAZ,7.318,6.178,7.254666666666667,0.088,0.21733333333333332,0.9246666666666666,0.26066666666666666,0.11733333333333333,0.278,0.31666666666666665,0.7653333333333333,0.2733333333333333,0.186,0.6166666666666667,0.17066666666666666,0.432,0.29733333333333334,0.33266666666666667,0.41733333333333333,0.5986666666666667,0.12266666666666666
6,KGZ,8.32620320855615,6.548939082819986,6.9630872483221475,0.23133333333333334,0.3933333333333333,0.9646666666666667,0.13066666666666665,0.08266666666666667,0.23133333333333334,0.362,0.6933333333333334,0.4146666666666667,0.17133333333333334,0.5426666666666666,0.194,0.612,0.288,0.386,0.236,0.576,0.148
6,KOR,5.654911838790932,5.335839598997493,6.610597140454163,0.06,0.26416666666666666,0.91,0.05583333333333333,0.021666666666666667,0.08416666666666667,0.15583333333333332,0.6458333333333334,0.11333333333333333,0.028333333333333332,0.205,0.12833333333333333,0.6,0.12583333333333332,0.08166666666666667,0.2966666666666667,0.4525,0.14583333333333334
6,KWT,,,7.209320695102686,0.19800460475825019,0.8649270913277053,0.9316960859554874,0.31312356101304684,0.0,0.4927091327705295,0.4128933231005372,0.7467382962394474,0.23330775134305448,0.4259401381427475,0.7574827321565618,0.13200306983883345,0.4182655410590944,0.3898695318495779,0.5625479662317728,0.33844973138910206,0.6776669224865695,0.28012279355333847
6,LBN,8.315878378378379,6.425328554360813,6.503772003352892,0.14083333333333334,0.5291666666666667,0.7508333333333334,0.07833333333333334,0.0725,0.22083333333333333,0.17916666666666667,0.48,0.18166666666666667,0.056666666666666664,0.36833333333333335,0.2325,0.3233333333333333,0.2866666666666667,0.17416666666666666,0.37083333333333335,0.4691666666666667,0.18666666666666668
6,LBY,9.71947194719472,6.052482269503546,7.260890151515151,0.21633036133270764,0.9563585171281088,0.9680900985452839,0.14218676677616143,0.030971374941342094,0.5438761145002347,0.3730642890661661,0.665884561238855,0.18395119662130455,0.10089160018770531,0.7836696386672923,0.19192867198498356,0.37681839511966214,0.34960112623181605,0.5781323322383858,0.3969967151572032,0.7930549038010324,0.1356170811825434
6,MAR,9.860251046025105,5.511961722488039,5.94458653026428,0.03166666666666667,0.8891666666666667,0.9066666666666666,0.19583333333333333,0.07333333333333333,0.30833333333333335,0.21,0.7083333333333334,0.09333333333333334,0.075,0.6616666666666666,0.16,0.43,0.25333333333333335,0.2925,0.16916666666666666,0.5658333333333333,0.23916666666666667
6,MEX,9.368684342171086,6.246984792868379,8.5125,0.077,0.5845,0.976,0.0995,0.026,0.0625,0.675,0.7175,0.0725,0.1385,0.84,0.2265,0.385,0.4345,0.5455,0.5915,0.779,0.2385
6,MYS,9.027692307692307,6.603076923076923,7.133846153846154,0.08076923076923077,0.8484615384615385,0.9769230769230769,0.19,0.10538461538461538,0.2561538461538462,0.5653846153846154,0.8023076923076923,0.15615384615384614,0.12846153846153846,0.6446153846153846,0.17692307692307693,0.7169230769230769,0.30615384615384617,0.24923076923076923,0.3923076923076923,0.7461538461538462,0.24384615384615385
6,NGA,9.03126776577601,5.58726549175668,6.262080727686185,0.22171688459351904,0.9010801591813531,0.9874928936895964,0.09494030699260944,0.07049459920409323,0.4394542353610006,0.5486071631608869,0.5713473564525299,0.19897669130187606,0.20750426378624218,0.6401364411597499,0.32575326890278566,0.38942581011938604,0.30812961910176234,0.640704945992041,0.5361000568504832,0.5758953951108584,0.15065378055713474
6,NLD,4.373687119955776,5.54823247453565,7.492561105207226,0.15404837013669823,0.10725552050473186,0.8548895899053628,0.013144058885383806,0.0010515247108307045,0.014195583596214511,0.31913774973711884,0.4237644584647739,0.03627760252365931,0.09989484752891693,0.20715036803364878,0.0583596214511041,0.6067297581493165,0.22923238696109358,0.25604626708727657,0.4043112513144059,0.8601472134595163,0.20031545741324921
6,NZL,5.390334572490707,5.675,7.64897466827503,0.13793103448275862,0.18668252080856124,0.9286563614744352,0.0558858501783591,0.015457788347205707,0.030915576694411414,0.33650416171224734,0.43876337693222356,0.04399524375743163,0.3376932223543401,0.6313912009512486,0.06183115338882283,0.535077288941736,0.36623067776456597,0.2413793103448276,0.4780023781212842,0.83115338882283,0.3626634958382878
6,PAK,9.5975,7.3975,7.4783333333333335,0.1125,0.895,0.9433333333333334,0.08,0.06416666666666666,0.4141666666666667,0.45416666666666666,0.8733333333333333,0.1175,0.16166666666666665,0.78,0.2475,0.45416666666666666,0.36333333333333334,0.495,0.18416666666666667,0.5291666666666667,0.32166666666666666
6,PER,8.913007456503728,5.523625843780135,7.134328358208955,0.06776859504132231,0.4983471074380165,0.8495867768595041,0.03471074380165289,0.019008264462809916,0.03966942148760331,0.3504132231404959,0.5710743801652892,0.09504132231404959,0.02975206611570248,0.6190082644628099,0.22975206611570248,0.32975206611570246,0.3867768595041322,0.5272727272727272,0.3669421487603306,0.6793388429752066,0.1628099173553719
6,PHL,9.449166666666667,6.748528174936922,7.335,0.1975,0.8616666666666667,0.9866666666666667,0.13,0.08333333333333333,0.275,0.5,0.8216666666666667,0.18416666666666667,0.4033333333333333,0.8458333333333333,0.1325,0.6566666666666666,0.3258333333333333,0.39416666666666667,0.11833333333333333,0.6266666666666667,0.1375
6,POL,7.8977871443624865,5.548601864181092,7.060103626943005,0.06935817805383022,0.4389233954451346,0.9213250517598344,0.005175983436853002,0.002070393374741201,0.08281573498964803,0.22153209109730848,0.7132505175983437,0.028985507246376812,0.036231884057971016,0.5962732919254659,0.12008281573498965,0.43685300207039335,0.15320910973084886,0.3333333333333333,0.35921325051759834,0.8240165631469979,0.16770186335403728
6,PSE,9.597793380140422,5.973972602739726,5.622110552763819,0.126,0.875,0.957,0.092,0.031,0.517,0.103,0.584,0.139,0.068,0.654,0.239,0.429,0.346,0.482,0.277,0.703,0.184
6,QAT,9.741509433962264,,8.013220018885741,0.15,0.9886792452830189,0.9905660377358491,0.5160377358490567,0.0,0.5943396226415094,0.5632075471698114,0.9773584905660377,0.0,0.780188679245283,0.9830188679245283,0.19150943396226416,0.3452830188679245,0.3264150943396226,0.4679245283018868,0.43113207547169813,0.7716981132075472,0.12452830188679245
6,ROU,8.965725806451612,5.644114921223355,6.642953020134228,0.08848968729208251,0.5169660678642715,0.9321357285429142,0.044577511643379905,0.025282767797737856,0.15701929474384566,0.13107119095143047,0.648037258815702,0.38256819693945443,0.018629407850964737,0.4411177644710579,0.09580838323353294,0.4151696606786427,0.12242182302062542,0.1317365269461078,0.3333333333333333,0.6553559547571524,0.3213572854291417
6,RUS,6.669220369535827,5.418194161575017,6.126977687626775,0.048,0.144,0.8456,0.0696,0.0292,0.1992,0.1504,0.5196,0.2612,0.0256,0.2872,0.12,0.3716,0.2292,0.3524,0.288,0.636,0.1652
6,RWA,7.702030124426981,5.437459070072037,6.467583497053045,0.10347085789129011,0.4027504911591356,0.9174852652259332,0.19580877537655533,0.1100196463654224,0.15913555992141454,0.4060248853962017,0.564505566470203,0.06941715782580223,0.4348395546823838,0.8068107400130976,0.19646365422396855,0.30320890635232484,0.5199738048461034,0.6057629338572365,0.3143418467583497,0.5638506876227898,0.3333333333333333
6,SGP,6.956323006602336,,6.9710806697108065,0.06845841784989858,0.4117647058823529,0.9325557809330629,0.236815415821501,0.16227180527383367,0.07302231237322515,0.38235294117647056,0.5780933062880325,0.10294117647058823,0.2515212981744422,0.46754563894523327,0.18255578093306288,0.7190669371196755,0.2712981744421907,0.3711967545638945,0.3975659229208925,0.5446247464503042,0.1997971602434077
6,SVN,4.982599795291709,5.072358900144718,7.351555136663525,0.057998129092609915,0.11225444340505145,0.8868101028999065,0.009354536950420954,0.002806361085126286,0.025257249766136577,0.19457436856875585,0.5790458372310571,0.06548175865294668,0.03554724041159962,0.48737137511693174,0.09728718428437792,0.8802619270346118,0.441534144059869,0.411599625818522,0.411599625818522,0.8119738072965388,0.26192703461178674
6,SWE,3.658141517476556,5.51067615658363,7.620431893687708,0.175787728026534,0.07960199004975124,0.8905472636815921,0.09535655058043117,0.019071310116086235,0.03067993366500829,0.4187396351575456,0.6898839137645107,0.04975124378109453,0.16666666666666666,0.3814262023217247,0.18490878938640132,0.7097844112769486,0.29850746268656714,0.10530679933665009,0.5381426202321725,0.8689883913764511,0.4867330016583748
6,THA,4.218693284936479,5.944491169049622,7.566053511705686,0.25,0.5666666666666667,0.8866666666666667,0.15833333333333333,0.0775,0.19583333333333333,0.3975,0.8225,0.08166666666666667,0.30833333333333335,0.8166666666666667,0.0525,0.3591666666666667,0.4425,0.44166666666666665,0.26416666666666666,0.6475,0.2325
6,TTO,9.711557788944724,6.411032028469751,7.465931863727455,0.12412412412412413,0.7847847847847848,0.9459459459459459,0.10810810810810811,0.04504504504504504,0.07507507507507508,0.5415415415415415,0.6276276276276276,0.06406406406406406,0.03303303303303303,0.8708708708708709,0.13813813813813813,0.5855855855855856,0.16016016016016016,0.7187187187187187,0.5615615615615616,0.8418418418418419,0.05805805805805806
6,TUN,9.738156761412576,5.581005586592179,5.582637729549249,0.08796680497925312,0.9543568464730291,0.9759336099585062,0.06639004149377593,0.009128630705394191,0.44979253112033196,0.16680497925311202,0.7045643153526971,0.2713692946058091,0.0987551867219917,0.5742738589211618,0.23153526970954358,0.5510373443983403,0.33195020746887965,0.3867219917012448,0.36016597510373444,0.5493775933609959,0.15020746887966804
6,TUR,9.178526048284626,6.218169304886442,7.272329793878826,0.09034267912772585,0.6566978193146418,0.956386292834891,0.22990654205607478,0.07538940809968847,0.30965732087227416,0.37694704049844235,0.7844236760124611,0.16697819314641746,0.129595015576324,0.7489096573208722,0.18130841121495328,0.3644859813084112,0.28785046728971964,0.33457943925233646,0.43177570093457945,0.6155763239875389,0.28909657320872273
6,TWN,6.265843621399177,4.599645704162976,6.885690789473684,0.03796445880452343,0.1777059773828756,0.9079159935379645,0.05573505654281099,0.012924071082390954,0.025848142164781908,0.2738287560581583,0.808562197092084,0.24798061389337642,0.13570274636510501,0.1518578352180937,0.13893376413570274,0.721324717285945,0.24151857835218093,0.11147011308562198,0.37075928917609047,0.7625201938610663,0.1825525040387722
